province;red;green;blue;x;x
8461;100;57;108;RNW;
8462;100;57;109;RNW;
8463;100;57;110;RNW;
8464;100;57;111;RNW;
8465;100;57;112;RNW;
8466;100;57;113;RNW;
8467;100;57;114;RNW;
8468;100;57;115;RNW;
8469;100;57;116;RNW;
8470;100;57;117;RNW;
8471;100;57;118;RNW;
8472;100;57;119;RNW;
8473;100;57;120;RNW;
8474;100;57;121;RNW;
8475;100;57;122;RNW;
8476;100;57;123;RNW;
8477;100;57;124;RNW;
8478;100;57;125;RNW;
8479;100;57;126;RNW;
8480;100;57;127;RNW;
8481;100;57;128;RNW;
8482;100;57;129;RNW;
8483;100;57;130;RNW;
8484;100;57;131;RNW;
8485;100;57;132;RNW;
8486;100;57;133;RNW;
8487;100;57;134;RNW;
8488;100;57;135;RNW;
8489;100;57;136;RNW;
8490;100;57;137;RNW;
8491;100;57;138;RNW;
8492;100;57;139;RNW;
8493;100;57;140;RNW;
8494;100;57;141;RNW;
8495;100;57;142;RNW;
8496;100;57;143;RNW;
8497;100;57;144;RNW;
8498;100;57;145;RNW;
8499;100;57;146;RNW;
8500;100;57;147;RNW;
8501;100;57;148;RNW;
8502;100;57;149;RNW;
8503;100;57;150;RNW;
8504;100;57;151;RNW;
8505;100;57;152;RNW;
8506;100;57;153;RNW;
8507;100;57;154;RNW;
8508;100;57;155;RNW;
8509;100;57;156;RNW;
8510;100;57;157;RNW;
8511;100;57;158;RNW;
8512;100;57;159;RNW;
8513;100;57;160;RNW;
8514;100;57;161;RNW;
8515;100;57;162;RNW;
8516;100;57;163;RNW;
8517;100;57;164;RNW;
8518;100;57;165;RNW;
8519;100;57;166;RNW;
8520;100;57;167;RNW;
8521;100;57;168;RNW;
8522;100;57;169;RNW;
8523;100;57;170;RNW;
8524;100;57;171;RNW;
8525;100;57;172;RNW;
8526;100;57;173;RNW;
8527;100;57;174;RNW;
8528;100;57;175;RNW;
8529;100;57;176;RNW;
8530;100;57;177;RNW;
8531;100;57;178;RNW;
8532;100;57;179;RNW;
8533;100;57;180;RNW;
8534;100;57;181;RNW;
8535;100;57;182;RNW;
8536;100;57;183;RNW;
8537;100;57;184;RNW;
8538;100;57;185;RNW;
8539;100;57;186;RNW;
8540;100;57;187;RNW;
8541;100;57;188;RNW;
8542;100;57;189;RNW;
8543;100;57;190;RNW;
8544;100;57;191;RNW;
8545;100;57;192;RNW;
8546;100;57;193;RNW;
8547;100;57;194;RNW;
8548;100;57;195;RNW;
8549;100;57;196;RNW;
8550;100;57;197;RNW;
8551;100;57;198;RNW;
8552;100;57;199;RNW;
8553;100;58;100;RNW;
8554;100;58;101;RNW;
8555;100;58;102;RNW;
8556;100;58;103;RNW;
8557;100;58;104;RNW;
8558;100;58;105;RNW;
8559;100;58;106;RNW;
8560;100;58;107;RNW;
8561;100;58;108;RNW;
8562;100;58;109;RNW;
8563;100;58;110;RNW;
8564;100;58;111;RNW;
8565;100;58;112;RNW;
8566;100;58;113;RNW;
8567;100;58;114;RNW;
8568;100;58;115;RNW;
8569;100;58;116;RNW;
8570;100;58;117;RNW;
8571;100;58;118;RNW;
8572;100;58;119;RNW;
8573;100;58;120;RNW;
8574;100;58;121;RNW;
8575;100;58;122;RNW;
8576;100;58;123;RNW;
8577;100;58;124;RNW;
8578;100;58;125;RNW;
8579;100;58;126;RNW;
8580;100;58;127;RNW;
8581;100;58;128;RNW;
8582;100;58;129;RNW;
8583;100;58;130;RNW;
8584;100;58;131;RNW;
8585;100;58;132;RNW;
8586;100;58;133;RNW;
8587;100;58;134;RNW;
8588;100;58;135;RNW;
8589;100;58;136;RNW;
8590;100;58;137;RNW;
8591;100;58;138;RNW;
8592;100;58;139;RNW;
8593;100;58;140;RNW;
8594;100;58;141;RNW;
8595;100;58;142;RNW;
8596;100;58;143;RNW;
8597;100;58;144;RNW;
8598;100;58;145;RNW;
8599;100;58;146;RNW;
8600;100;58;147;RNW;
8601;100;58;148;RNW;
8602;100;58;149;RNW;
8603;100;58;150;RNW;
8604;100;58;151;RNW;
8605;100;58;152;RNW;
8606;100;58;153;RNW;
8607;100;58;154;RNW;
8608;100;58;155;RNW;
8609;100;58;156;RNW;
8610;100;58;157;RNW;
8611;100;58;158;RNW;
8612;100;58;159;RNW;
8613;100;58;160;RNW;
8614;100;58;161;RNW;
8615;100;58;162;RNW;
8616;100;58;163;RNW;
8617;100;58;164;RNW;
8618;100;58;165;RNW;
8619;100;58;166;RNW;
8620;100;58;167;RNW;
8621;100;58;168;RNW;
8622;100;58;169;RNW;
8623;100;58;170;RNW;
8624;100;58;171;RNW;
8625;100;58;172;RNW;
8626;100;58;173;RNW;
8627;100;58;174;RNW;
8628;100;58;175;RNW;
8629;100;58;176;RNW;
8630;100;58;177;RNW;
8631;100;58;178;RNW;
8632;100;58;179;RNW;
8633;100;58;180;RNW;
8634;100;58;181;RNW;
8635;100;58;182;RNW;
8636;100;58;183;RNW;
8637;100;58;184;RNW;
8638;100;58;185;RNW;
8639;100;58;186;RNW;
8640;100;58;187;RNW;
8641;100;58;188;RNW;
8642;100;58;189;RNW;
8643;100;58;190;RNW;
8644;100;58;191;RNW;
8645;100;58;192;RNW;
8646;100;58;193;RNW;
8647;100;58;194;RNW;
8648;100;58;195;RNW;
8649;100;58;196;RNW;
8650;100;58;197;RNW;
8651;100;58;198;RNW;
8652;100;58;199;RNW;
8653;100;59;100;RNW;
8654;100;59;101;RNW;
8655;100;59;102;RNW;
8656;100;59;103;RNW;
8657;100;59;104;RNW;
8658;100;59;105;RNW;
8659;100;59;106;RNW;
8660;100;59;107;RNW;
8661;100;59;108;RNW;
8662;100;59;109;RNW;
8663;100;59;110;RNW;
8664;100;59;111;RNW;
8665;100;59;112;RNW;
8666;100;59;113;RNW;
8667;100;59;114;RNW;
8668;100;59;115;RNW;
8669;100;59;116;RNW;
8670;100;59;117;RNW;
8671;100;59;118;RNW;
8672;100;59;119;RNW;
8673;100;59;120;RNW;
8674;100;59;121;RNW;
8675;100;59;122;RNW;
8676;100;59;123;RNW;
8677;100;59;124;RNW;
8678;100;59;125;RNW;
8679;100;59;126;RNW;
8680;100;59;127;RNW;
8681;100;59;128;RNW;
8682;100;59;129;RNW;
8683;100;59;130;RNW;
8684;100;59;131;RNW;
8685;100;59;132;RNW;
8686;100;59;133;RNW;
8687;100;59;134;RNW;
8688;100;59;135;RNW;
8689;100;59;136;RNW;
8690;100;59;137;RNW;
8691;100;59;138;RNW;
8692;100;59;139;RNW;
8693;100;59;140;RNW;
8694;100;59;141;RNW;
8695;100;59;142;RNW;
8696;100;59;143;RNW;
8697;100;59;144;RNW;
8698;100;59;145;RNW;
8699;100;59;146;RNW;
8700;100;59;147;RNW;
8701;100;59;148;RNW;
8702;100;59;149;RNW;
8703;100;59;150;RNW;
8704;100;59;151;RNW;
8705;100;59;152;RNW;
8706;100;59;153;RNW;
8707;100;59;154;RNW;
8708;100;59;155;RNW;
8709;100;59;156;RNW;
8710;100;59;157;RNW;
8711;100;59;158;RNW;
8712;100;59;159;RNW;
8713;100;59;160;RNW;
8714;100;59;161;RNW;
8715;100;59;162;RNW;
8716;100;59;163;RNW;
8717;100;59;164;RNW;
8718;100;59;165;RNW;
8719;100;59;166;RNW;
8720;100;59;167;RNW;
8721;100;59;168;RNW;
8722;100;59;169;RNW;
8723;100;59;170;RNW;
8724;100;59;171;RNW;
8725;100;59;172;RNW;
8726;100;59;173;RNW;
8727;100;59;174;RNW;
8728;100;59;175;RNW;
8729;100;59;176;RNW;
8730;100;59;177;RNW;
8731;100;59;178;RNW;
8732;100;59;179;RNW;
8733;100;59;180;RNW;
8734;100;59;181;RNW;
8735;100;59;182;RNW;
8736;100;59;183;RNW;
8737;100;59;184;RNW;
8738;100;59;185;RNW;
8739;100;59;186;RNW;
8740;100;59;187;RNW;
8741;100;59;188;RNW;
8742;100;59;189;RNW;
8743;100;59;190;RNW;
8744;100;59;191;RNW;
8745;100;59;192;RNW;
8746;100;59;193;RNW;
8747;100;59;194;RNW;
8748;100;59;195;RNW;
8749;100;59;196;RNW;
8750;100;59;197;RNW;
8751;100;59;198;RNW;
8752;100;59;199;RNW;
8753;100;60;100;RNW;
8754;100;60;101;RNW;
8755;100;60;102;RNW;
8756;100;60;103;RNW;
8757;100;60;104;RNW;
8758;100;60;105;RNW;
8759;100;60;106;RNW;
8760;100;60;107;RNW;
8761;100;60;108;RNW;
8762;100;60;109;RNW;
8763;100;60;110;RNW;
8764;100;60;111;RNW;
8765;100;60;112;RNW;
8766;100;60;113;RNW;
8767;100;60;114;RNW;
8768;100;60;115;RNW;
8769;100;60;116;RNW;
8770;100;60;117;RNW;
8771;100;60;118;RNW;
8772;100;60;119;RNW;
8773;100;60;120;RNW;
8774;100;60;121;RNW;
8775;100;60;122;RNW;
8776;100;60;123;RNW;
8777;100;60;124;RNW;
8778;100;60;125;RNW;
8779;100;60;126;RNW;
8780;100;60;127;RNW;
8781;100;60;128;RNW;
8782;100;60;129;RNW;
8783;100;60;130;RNW;
8784;100;60;131;RNW;
8785;100;60;132;RNW;
8786;100;60;133;RNW;
8787;100;60;134;RNW;
8788;100;60;135;RNW;
8789;100;60;136;RNW;
8790;100;60;137;RNW;
8791;100;60;138;RNW;
8792;100;60;139;RNW;
8793;100;60;140;RNW;
8794;100;60;141;RNW;
8795;100;60;142;RNW;
8796;100;60;143;RNW;
8797;100;60;144;RNW;
8798;100;60;145;RNW;
8799;100;60;146;RNW;
8800;100;60;147;RNW;
8801;100;60;148;RNW;
8802;100;60;149;RNW;
8803;100;60;150;RNW;
8804;100;60;151;RNW;
8805;100;60;152;RNW;
8806;100;60;153;RNW;
8807;100;60;154;RNW;
8808;100;60;155;RNW;
8809;100;60;156;RNW;
8810;100;60;157;RNW;
8811;100;60;158;RNW;
8812;100;60;159;RNW;
8813;100;60;160;RNW;
8814;100;60;161;RNW;
8815;100;60;162;RNW;
8816;100;60;163;RNW;
8817;100;60;164;RNW;
8818;100;60;165;RNW;
8819;100;60;166;RNW;
8820;100;60;167;RNW;
8821;100;60;168;RNW;
8822;100;60;169;RNW;
8823;100;60;170;RNW;
8824;100;60;171;RNW;
8825;100;60;172;RNW;
8826;100;60;173;RNW;
8827;100;60;174;RNW;
8828;100;60;175;RNW;
8829;100;60;176;RNW;
8830;100;60;177;RNW;
8831;100;60;178;RNW;
8832;100;60;179;RNW;
8833;100;60;180;RNW;
8834;100;60;181;RNW;
8835;100;60;182;RNW;
8836;100;60;183;RNW;
8837;100;60;184;RNW;
8838;100;60;185;RNW;
8839;100;60;186;RNW;
8840;100;60;187;RNW;
8841;100;60;188;RNW;
8842;100;60;189;RNW;
8843;100;60;190;RNW;
8844;100;60;191;RNW;
8845;100;60;192;RNW;
8846;100;60;193;RNW;
8847;100;60;194;RNW;
8848;100;60;195;RNW;
8849;100;60;196;RNW;
8850;100;60;197;RNW;
8851;100;60;198;RNW;
8852;100;60;199;RNW;
8853;100;61;100;RNW;
8854;100;61;101;RNW;
8855;100;61;102;RNW;
8856;100;61;103;RNW;
8857;100;61;104;RNW;
8858;100;61;105;RNW;
8859;100;61;106;RNW;
8860;100;61;107;RNW;
8861;100;61;108;RNW;
8862;100;61;109;RNW;
8863;100;61;110;RNW;
8864;100;61;111;RNW;
8865;100;61;112;RNW;
8866;100;61;113;RNW;
8867;100;61;114;RNW;
8868;100;61;115;RNW;
8869;100;61;116;RNW;
8870;100;61;117;RNW;
8871;100;61;118;RNW;
8872;100;61;119;RNW;
8873;100;61;120;RNW;
8874;100;61;121;RNW;
8875;100;61;122;RNW;
8876;100;61;123;RNW;
8877;100;61;124;RNW;
8878;100;61;125;RNW;
8879;100;61;126;RNW;
8880;100;61;127;RNW;
8881;100;61;128;RNW;
8882;100;61;129;RNW;
8883;100;61;130;RNW;
8884;100;61;131;RNW;
8885;100;61;132;RNW;
8886;100;61;133;RNW;
8887;100;61;134;RNW;
8888;100;61;135;RNW;
8889;100;61;136;RNW;
8890;100;61;137;RNW;
8891;100;61;138;RNW;
8892;100;61;139;RNW;
8893;100;61;140;RNW;
8894;100;61;141;RNW;
8895;100;61;142;RNW;
8896;100;61;143;RNW;
8897;100;61;144;RNW;
8898;100;61;145;RNW;
8899;100;61;146;RNW;
8900;100;61;147;RNW;
8901;100;61;148;RNW;
8902;100;61;149;RNW;
8903;100;61;150;RNW;
8904;100;61;151;RNW;
8905;100;61;152;RNW;
8906;100;61;153;RNW;
8907;100;61;154;RNW;
8908;100;61;155;RNW;
8909;100;61;156;RNW;
8910;100;61;157;RNW;
8911;100;61;158;RNW;
8912;100;61;159;RNW;
8913;100;61;160;RNW;
8914;100;61;161;RNW;
8915;100;61;162;RNW;
8916;100;61;163;RNW;
8917;100;61;164;RNW;
8918;100;61;165;RNW;
8919;100;61;166;RNW;
8920;100;61;167;RNW;
8921;100;61;168;RNW;
8922;100;61;169;RNW;
8923;100;61;170;RNW;
8924;100;61;171;RNW;
8925;100;61;172;RNW;
8926;100;61;173;RNW;
8927;100;61;174;RNW;
8928;100;61;175;RNW;
8929;100;61;176;RNW;
8930;100;61;177;RNW;
8931;100;61;178;RNW;
8932;100;61;179;RNW;
8933;100;61;180;RNW;
8934;100;61;181;RNW;
8935;100;61;182;RNW;
8936;100;61;183;RNW;
8937;100;61;184;RNW;
8938;100;61;185;RNW;
8939;100;61;186;RNW;
8940;100;61;187;RNW;
8941;100;61;188;RNW;
8942;100;61;189;RNW;
8943;100;61;190;RNW;
8944;100;61;191;RNW;
8945;100;61;192;RNW;
8946;100;61;193;RNW;
8947;100;61;194;RNW;
8948;100;61;195;RNW;
8949;100;61;196;RNW;
8950;100;61;197;RNW;
8951;100;61;198;RNW;
8952;100;61;199;RNW;
8953;100;62;100;RNW;
8954;100;62;101;RNW;
8955;100;62;102;RNW;
8956;100;62;103;RNW;
8957;100;62;104;RNW;
8958;100;62;105;RNW;
8959;100;62;106;RNW;
8960;100;62;107;RNW;
8961;100;62;108;RNW;
8962;100;62;109;RNW;
8963;100;62;110;RNW;
8964;100;62;111;RNW;
8965;100;62;112;RNW;
8966;100;62;113;RNW;
8967;100;62;114;RNW;
8968;100;62;115;RNW;
8969;100;62;116;RNW;
8970;100;62;117;RNW;
8971;100;62;118;RNW;
8972;100;62;119;RNW;
8973;100;62;120;RNW;
8974;100;62;121;RNW;
8975;100;62;122;RNW;
8976;100;62;123;RNW;
8977;100;62;124;RNW;
8978;100;62;125;RNW;
8979;100;62;126;RNW;
8980;100;62;127;RNW;
8981;100;62;128;RNW;
8982;100;62;129;RNW;
8983;100;62;130;RNW;
8984;100;62;131;RNW;
8985;100;62;132;RNW;
8986;100;62;133;RNW;
8987;100;62;134;RNW;
8988;100;62;135;RNW;
8989;100;62;136;RNW;
8990;100;62;137;RNW;
8991;100;62;138;RNW;
8992;100;62;139;RNW;
8993;100;62;140;RNW;
8994;100;62;141;RNW;
8995;100;62;142;RNW;
8996;100;62;143;RNW;
8997;100;62;144;RNW;
8998;100;62;145;RNW;
8999;100;62;146;RNW;
9000;100;62;147;RNW;
9001;100;62;148;RNW;
9002;100;62;149;RNW;
9003;100;62;150;RNW;
9004;100;62;151;RNW;
9005;100;62;152;RNW;
9006;100;62;153;RNW;
9007;100;62;154;RNW;
9008;100;62;155;RNW;
9009;100;62;156;RNW;
9010;100;62;157;RNW;
9011;100;62;158;RNW;
9012;100;62;159;RNW;
9013;100;62;160;RNW;
9014;100;62;161;RNW;
9015;100;62;162;RNW;
9016;100;62;163;RNW;
9017;100;62;164;RNW;
9018;100;62;165;RNW;
9019;100;62;166;RNW;
9020;100;62;167;RNW;
9021;100;62;168;RNW;
9022;100;62;169;RNW;
9023;100;62;170;RNW;
9024;100;62;171;RNW;
9025;100;62;172;RNW;
9026;100;62;173;RNW;
9027;100;62;174;RNW;
9028;100;62;175;RNW;
9029;100;62;176;RNW;
9030;100;62;177;RNW;
9031;100;62;178;RNW;
9032;100;62;179;RNW;
9033;100;62;180;RNW;
9034;100;62;181;RNW;
9035;100;62;182;RNW;
9036;100;62;183;RNW;
9037;100;62;184;RNW;
9038;100;62;185;RNW;
9039;100;62;186;RNW;
9040;100;62;187;RNW;
9041;100;62;188;RNW;
9042;100;62;189;RNW;
9043;100;62;190;RNW;
9044;100;62;191;RNW;
9045;100;62;192;RNW;
9046;100;62;193;RNW;
9047;100;62;194;RNW;
9048;100;62;195;RNW;
9049;100;62;196;RNW;
9050;100;62;197;RNW;
9051;100;62;198;RNW;
9052;100;62;199;RNW;
9053;100;63;100;RNW;
9054;100;63;101;RNW;
9055;100;63;102;RNW;
9056;100;63;103;RNW;
9057;100;63;104;RNW;
9058;100;63;105;RNW;
9059;100;63;106;RNW;
9060;100;63;107;RNW;
9061;100;63;108;RNW;
9062;100;63;109;RNW;
9063;100;63;110;RNW;
9064;100;63;111;RNW;
9065;100;63;112;RNW;
9066;100;63;113;RNW;
9067;100;63;114;RNW;
9068;100;63;115;RNW;
9069;100;63;116;RNW;
9070;100;63;117;RNW;
9071;100;63;118;RNW;
9072;100;63;119;RNW;
9073;100;63;120;RNW;
9074;100;63;121;RNW;
9075;100;63;122;RNW;
9076;100;63;123;RNW;
9077;100;63;124;RNW;
9078;100;63;125;RNW;
9079;100;63;126;RNW;
9080;100;63;127;RNW;
9081;100;63;128;RNW;
9082;100;63;129;RNW;
9083;100;63;130;RNW;
9084;100;63;131;RNW;
9085;100;63;132;RNW;
9086;100;63;133;RNW;
9087;100;63;134;RNW;
9088;100;63;135;RNW;
9089;100;63;136;RNW;
9090;100;63;137;RNW;
9091;100;63;138;RNW;
9092;100;63;139;RNW;
9093;100;63;140;RNW;
9094;100;63;141;RNW;
9095;100;63;142;RNW;
9096;100;63;143;RNW;
9097;100;63;144;RNW;
9098;100;63;145;RNW;
9099;100;63;146;RNW;
9100;100;63;147;RNW;
9101;100;63;148;RNW;
9102;100;63;149;RNW;
9103;100;63;150;RNW;
9104;100;63;151;RNW;
9105;100;63;152;RNW;
9106;100;63;153;RNW;
9107;100;63;154;RNW;
9108;100;63;155;RNW;
9109;100;63;156;RNW;
9110;100;63;157;RNW;
9111;100;63;158;RNW;
9112;100;63;159;RNW;
9113;100;63;160;RNW;
9114;100;63;161;RNW;
9115;100;63;162;RNW;
9116;100;63;163;RNW;
9117;100;63;164;RNW;
9118;100;63;165;RNW;
9119;100;63;166;RNW;
9120;100;63;167;RNW;
9121;100;63;168;RNW;
9122;100;63;169;RNW;
9123;100;63;170;RNW;
9124;100;63;171;RNW;
9125;100;63;172;RNW;
9126;100;63;173;RNW;
9127;100;63;174;RNW;
9128;100;63;175;RNW;
9129;100;63;176;RNW;
9130;100;63;177;RNW;
9131;100;63;178;RNW;
9132;100;63;179;RNW;
9133;100;63;180;RNW;
9134;100;63;181;RNW;
9135;100;63;182;RNW;
9136;100;63;183;RNW;
9137;100;63;184;RNW;
9138;100;63;185;RNW;
9139;100;63;186;RNW;
9140;100;63;187;RNW;
9141;100;63;188;RNW;
9142;100;63;189;RNW;
9143;100;63;190;RNW;
9144;100;63;191;RNW;
9145;100;63;192;RNW;
9146;100;63;193;RNW;
9147;100;63;194;RNW;
9148;100;63;195;RNW;
9149;100;63;196;RNW;
9150;100;63;197;RNW;
9151;100;63;198;RNW;
9152;100;63;199;RNW;
9153;100;64;100;RNW;
9154;100;64;101;RNW;
9155;100;64;102;RNW;
9156;100;64;103;RNW;
9157;100;64;104;RNW;
9158;100;64;105;RNW;
9159;100;64;106;RNW;
9160;100;64;107;RNW;
9161;100;64;108;RNW;
9162;100;64;109;RNW;
9163;100;64;110;RNW;
9164;100;64;111;RNW;
9165;100;64;112;RNW;
9166;100;64;113;RNW;
9167;100;64;114;RNW;
9168;100;64;115;RNW;
9169;100;64;116;RNW;
9170;100;64;117;RNW;
9171;100;64;118;RNW;
9172;100;64;119;RNW;
9173;100;64;120;RNW;
9174;100;64;121;RNW;
9175;100;64;122;RNW;
9176;100;64;123;RNW;
9177;100;64;124;RNW;
9178;100;64;125;RNW;
9179;100;64;126;RNW;
9180;100;64;127;RNW;
9181;100;64;128;RNW;
9182;100;64;129;RNW;
9183;100;64;130;RNW;
9184;100;64;131;RNW;
9185;100;64;132;RNW;
9186;100;64;133;RNW;
9187;100;64;134;RNW;
9188;100;64;135;RNW;
9189;100;64;136;RNW;
9190;100;64;137;RNW;
9191;100;64;138;RNW;
9192;100;64;139;RNW;
9193;100;64;140;RNW;
9194;100;64;141;RNW;
9195;100;64;142;RNW;
9196;100;64;143;RNW;
9197;100;64;144;RNW;
9198;100;64;145;RNW;
9199;100;64;146;RNW;
9200;100;64;147;RNW;
9201;100;64;148;RNW;
9202;100;64;149;RNW;
9203;100;64;150;RNW;
9204;100;64;151;RNW;
9205;100;64;152;RNW;
9206;100;64;153;RNW;
9207;100;64;154;RNW;
9208;100;64;155;RNW;
9209;100;64;156;RNW;
9210;100;64;157;RNW;
9211;100;64;158;RNW;
9212;100;64;159;RNW;
9213;100;64;160;RNW;
9214;100;64;161;RNW;
9215;100;64;162;RNW;
9216;100;64;163;RNW;
9217;100;64;164;RNW;
9218;100;64;165;RNW;
9219;100;64;166;RNW;
9220;100;64;167;RNW;
9221;100;64;168;RNW;
9222;100;64;169;RNW;
9223;100;64;170;RNW;
9224;100;64;171;RNW;
9225;100;64;172;RNW;
9226;100;64;173;RNW;
9227;100;64;174;RNW;
9228;100;64;175;RNW;
9229;100;64;176;RNW;
9230;100;64;177;RNW;
9231;100;64;178;RNW;
9232;100;64;179;RNW;
9233;100;64;180;RNW;
9234;100;64;181;RNW;
9235;100;64;182;RNW;
9236;100;64;183;RNW;
9237;100;64;184;RNW;
9238;100;64;185;RNW;
9239;100;64;186;RNW;
9240;100;64;187;RNW;
9241;100;64;188;RNW;
9242;100;64;189;RNW;
9243;100;64;190;RNW;
9244;100;64;191;RNW;
9245;100;64;192;RNW;
9246;100;64;193;RNW;
9247;100;64;194;RNW;
9248;100;64;195;RNW;
9249;100;64;196;RNW;
9250;100;64;197;RNW;
9251;100;64;198;RNW;
9252;100;64;199;RNW;
9253;100;65;100;RNW;
9254;100;65;101;RNW;
9255;100;65;102;RNW;
9256;100;65;103;RNW;
9257;100;65;104;RNW;
9258;100;65;105;RNW;
9259;100;65;106;RNW;
9260;100;65;107;RNW;
9261;100;65;108;RNW;
9262;100;65;109;RNW;
9263;100;65;110;RNW;
9264;100;65;111;RNW;
9265;100;65;112;RNW;
9266;100;65;113;RNW;
9267;100;65;114;RNW;
9268;100;65;115;RNW;
9269;100;65;116;RNW;
9270;100;65;117;RNW;
9271;100;65;118;RNW;
9272;100;65;119;RNW;
9273;100;65;120;RNW;
9274;100;65;121;RNW;
9275;100;65;122;RNW;
9276;100;65;123;RNW;
9277;100;65;124;RNW;
9278;100;65;125;RNW;
9279;100;65;126;RNW;
9280;100;65;127;RNW;
9281;100;65;128;RNW;
9282;100;65;129;RNW;
9283;100;65;130;RNW;
9284;100;65;131;RNW;
9285;100;65;132;RNW;
9286;100;65;133;RNW;
9287;100;65;134;RNW;
9288;100;65;135;RNW;
9289;100;65;136;RNW;
9290;100;65;137;RNW;
9291;100;65;138;RNW;
9292;100;65;139;RNW;
9293;100;65;140;RNW;
9294;100;65;141;RNW;
9295;100;65;142;RNW;
9296;100;65;143;RNW;
9297;100;65;144;RNW;
9298;100;65;145;RNW;
9299;100;65;146;RNW;
9300;100;65;147;RNW;
9301;100;65;148;RNW;
9302;100;65;149;RNW;
9303;100;65;150;RNW;
9304;100;65;151;RNW;
9305;100;65;152;RNW;
9306;100;65;153;RNW;
9307;100;65;154;RNW;
9308;100;65;155;RNW;
9309;100;65;156;RNW;
9310;100;65;157;RNW;
9311;100;65;158;RNW;
9312;100;65;159;RNW;
9313;100;65;160;RNW;
9314;100;65;161;RNW;
9315;100;65;162;RNW;
9316;100;65;163;RNW;
9317;100;65;164;RNW;
9318;100;65;165;RNW;
9319;100;65;166;RNW;
9320;100;65;167;RNW;
9321;100;65;168;RNW;
9322;100;65;169;RNW;
9323;100;65;170;RNW;
9324;100;65;171;RNW;
9325;100;65;172;RNW;
9326;100;65;173;RNW;
9327;100;65;174;RNW;
9328;100;65;175;RNW;
9329;100;65;176;RNW;
9330;100;65;177;RNW;
9331;100;65;178;RNW;
9332;100;65;179;RNW;
9333;100;65;180;RNW;
9334;100;65;181;RNW;
9335;100;65;182;RNW;
9336;100;65;183;RNW;
9337;100;65;184;RNW;
9338;100;65;185;RNW;
9339;100;65;186;RNW;
9340;100;65;187;RNW;
9341;100;65;188;RNW;
9342;100;65;189;RNW;
9343;100;65;190;RNW;
9344;100;65;191;RNW;
9345;100;65;192;RNW;
9346;100;65;193;RNW;
9347;100;65;194;RNW;
9348;100;65;195;RNW;
9349;100;65;196;RNW;
9350;100;65;197;RNW;
9351;100;65;198;RNW;
9352;100;65;199;RNW;
9353;100;66;100;RNW;
9354;100;66;101;RNW;
9355;100;66;102;RNW;
9356;100;66;103;RNW;
9357;100;66;104;RNW;
9358;100;66;105;RNW;
9359;100;66;106;RNW;
9360;100;66;107;RNW;
9361;100;66;108;RNW;
9362;100;66;109;RNW;
9363;100;66;110;RNW;
9364;100;66;111;RNW;
9365;100;66;112;RNW;
9366;100;66;113;RNW;
9367;100;66;114;RNW;
9368;100;66;115;RNW;
9369;100;66;116;RNW;
9370;100;66;117;RNW;
9371;100;66;118;RNW;
9372;100;66;119;RNW;
9373;100;66;120;RNW;
9374;100;66;121;RNW;
9375;100;66;122;RNW;
9376;100;66;123;RNW;
9377;100;66;124;RNW;
9378;100;66;125;RNW;
9379;100;66;126;RNW;
9380;100;66;127;RNW;
9381;100;66;128;RNW;
9382;100;66;129;RNW;
9383;100;66;130;RNW;
9384;100;66;131;RNW;
9385;100;66;132;RNW;
9386;100;66;133;RNW;
9387;100;66;134;RNW;
9388;100;66;135;RNW;
9389;100;66;136;RNW;
9390;100;66;137;RNW;
9391;100;66;138;RNW;
9392;100;66;139;RNW;
9393;100;66;140;RNW;
9394;100;66;141;RNW;
9395;100;66;142;RNW;
9396;100;66;143;RNW;
9397;100;66;144;RNW;
9398;100;66;145;RNW;
9399;100;66;146;RNW;
9400;100;66;147;RNW;
9401;100;66;148;RNW;
9402;100;66;149;RNW;
9403;100;66;150;RNW;
9404;100;66;151;RNW;
9405;100;66;152;RNW;
9406;100;66;153;RNW;
9407;100;66;154;RNW;
9408;100;66;155;RNW;
9409;100;66;156;RNW;
9410;100;66;157;RNW;
9411;100;66;158;RNW;
9412;100;66;159;RNW;
9413;100;66;160;RNW;
9414;100;66;161;RNW;
9415;100;66;162;RNW;
9416;100;66;163;RNW;
9417;100;66;164;RNW;
9418;100;66;165;RNW;
9419;100;66;166;RNW;
9420;100;66;167;RNW;
9421;100;66;168;RNW;
9422;100;66;169;RNW;
9423;100;66;170;RNW;
9424;100;66;171;RNW;
9425;100;66;172;RNW;
9426;100;66;173;RNW;
9427;100;66;174;RNW;
9428;100;66;175;RNW;
9429;100;66;176;RNW;
9430;100;66;177;RNW;
9431;100;66;178;RNW;
9432;100;66;179;RNW;
9433;100;66;180;RNW;
9434;100;66;181;RNW;
9435;100;66;182;RNW;
9436;100;66;183;RNW;
9437;100;66;184;RNW;
9438;100;66;185;RNW;
9439;100;66;186;RNW;
9440;100;66;187;RNW;
9441;100;66;188;RNW;
9442;100;66;189;RNW;
9443;100;66;190;RNW;
9444;100;66;191;RNW;
9445;100;66;192;RNW;
9446;100;66;193;RNW;
9447;100;66;194;RNW;
9448;100;66;195;RNW;
9449;100;66;196;RNW;
9450;100;66;197;RNW;
9451;100;66;198;RNW;
9452;100;66;199;RNW;
9453;100;67;100;RNW;
9454;100;67;101;RNW;
9455;100;67;102;RNW;
9456;100;67;103;RNW;
9457;100;67;104;RNW;
9458;100;67;105;RNW;
9459;100;67;106;RNW;
